#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          16     3.28278           0           0
          16     3.50918           0           0
          16     3.73558           0           0
          16     3.96198           0           0
          16     4.18838           0           0
          16     4.41478           0           0
          16     4.64118           0           0
          16     4.86758           0           0
          16     5.09398           0           0
          16     5.32037           0           0
          16     5.54677           0           0
          16     5.77317           0           0
          16     5.99957           0           0
          16     6.22597           0           0
          16     6.45237           0           0
          16     6.67877           0           0
          17    0.113199           0           0
          17    0.339598           0           0
          17    0.565997           0           0
          17    0.792396           0           0
          17      1.0188           0           0
          17     1.24519           0           0
          17     1.47159           0           0
          17     1.69799           0           0
          17     1.92439           0           0
          17     2.15079           0           0
          17     2.37719          63           0
          17     2.60359          45           0
          17     2.82999           0           0
          17     3.05639           0           0
          17     3.28278           0           0
          17     3.50918           0           0
          17     3.73558           0           0
          17     3.96198           0           0
          17     4.18838           0           0
          17     4.41478           0           0
          17     4.64118           0           0
          17     4.86758           0           0
          17     5.09398           0           0
          17     5.32037           0           0
          17     5.54677           0           0
          17     5.77317           0           0
          17     5.99957           0           0
          17     6.22597           0           0
          17     6.45237           0           0
          17     6.67877           0           0
          18    0.113199           0           0
          18    0.339598           0           0
          18    0.565997           0           0
          18    0.792396           0           0
          18      1.0188           0           0
          18     1.24519           0           0
          18     1.47159           0           0
          18     1.69799           0           0
          18     1.92439           0           0
          18     2.15079           0           0
          18     2.37719          63           0
          18     2.60359          45           0
          18     2.82999           0           0
          18     3.05639           0           0
          18     3.28278           0           0
          18     3.50918           0           0
          18     3.73558           0           0
          18     3.96198           0           0
          18     4.18838           0           0
          18     4.41478           0           0
          18     4.64118           0           0
          18     4.86758           0           0
          18     5.09398           0           0
          18     5.32037           0           0
          18     5.54677           0           0
          18     5.77317           0           0
          18     5.99957           0           0
          18     6.22597           0           0
          18     6.45237           0           0
          18     6.67877           0           0
          19    0.113199           0           0
          19    0.339598           0           0
          19    0.565997           0           0
          19    0.792396           0           0
          19      1.0188           0           0
          19     1.24519           0           0
          19     1.47159           0           0
          19     1.69799           0           0
          19     1.92439           0           0
          19     2.15079           0           0
          19     2.37719          63           0
          19     2.60359          45           0
          19     2.82999           0           0
          19     3.05639           0           0
          19     3.28278           0           0
          19     3.50918           0           0
          19     3.73558           0           0
          19     3.96198           0           0
          19     4.18838           0           0
          19     4.41478           0           0
          19     4.64118           0           0
          19     4.86758           0           0
          19     5.09398           0           0
          19     5.32037           0           0
          19     5.54677           0           0
          19     5.77317           0           0
          19     5.99957           0           0
          19     6.22597           0           0
          19     6.45237           0           0
          19     6.67877           0           0
          20    0.113199           0           0
          20    0.339598           0           0
          20    0.565997           0           0
          20    0.792396           0           0
          20      1.0188           0           0
          20     1.24519           0           0
          20     1.47159           0           0
          20     1.69799           0           0
          20     1.92439           0           0
          20     2.15079           0           0
          20     2.37719          63           0
          20     2.60359          45           0
          20     2.82999           0           0
          20     3.05639           0           0
          20     3.28278           0           0
          20     3.50918           0           0
          20     3.73558           0           0
          20     3.96198           0           0
          20     4.18838           0           0
          20     4.41478           0           0
          20     4.64118           0           0
          20     4.86758           0           0
          20     5.09398           0           0
          20     5.32037           0           0
          20     5.54677           0           0
          20     5.77317           0           0
          20     5.99957           0           0
          20     6.22597           0           0
          20     6.45237           0           0
          20     6.67877           0           0
          21    0.113199           0           0
          21    0.339598           0           0
          21    0.565997           0           0
          21    0.792396           0           0
          21      1.0188           0           0
          21     1.24519           0           0
          21     1.47159           0           0
          21     1.69799           0           0
          21     1.92439           0           0
          21     2.15079           0           0
          21     2.37719          63           0
          21     2.60359          45           0
          21     2.82999           0           0
          21     3.05639           0           0
          21     3.28278           0           0
          21     3.50918           0           0
          21     3.73558           0           0
          21     3.96198           0           0
          21     4.18838           0           0
          21     4.41478           0           0
          21     4.64118           0           0
          21     4.86758           0           0
          21     5.09398           0           0
          21     5.32037           0           0
          21     5.54677           0           0
          21     5.77317           0           0
          21     5.99957           0           0
          21     6.22597           0           0
          21     6.45237           0           0
          21     6.67877           0           0
          22    0.113199           0           0
          22    0.339598           0           0
          22    0.565997           0           0
          22    0.792396           0           0
          22      1.0188           0           0
          22     1.24519           0           0
          22     1.47159           0           0
          22     1.69799           0           0
          22     1.92439           0           0
          22     2.15079           0           0
          22     2.37719          63           0
          22     2.60359          45           0
          22     2.82999           0           0
          22     3.05639           0           0
          22     3.28278           0           0
          22     3.50918           0           0
          22     3.73558           0           0
          22     3.96198           0           0
          22     4.18838           0           0
          22     4.41478           0           0
          22     4.64118           0           0
          22     4.86758           0           0
          22     5.09398           0           0
          22     5.32037           0           0
          22     5.54677           0           0
          22     5.77317           0           0
          22     5.99957           0           0
          22     6.22597           0           0
          22     6.45237           0           0
          22     6.67877           0           0
          23    0.113199           0           0
          23    0.339598           0           0
          23    0.565997           0           0
          23    0.792396           0           0
          23      1.0188           0           0
          23     1.24519           0           0
          23     1.47159           0           0
          23     1.69799           0           0
          23     1.92439           0           0
          23     2.15079           0           0
          23     2.37719          63           0
          23     2.60359          45           0
          23     2.82999           0           0
          23     3.05639           0           0
          23     3.28278           0           0
          23     3.50918           0           0
          23     3.73558           0           0
          23     3.96198           0           0
          23     4.18838           0           0
          23     4.41478           0           0
          23     4.64118           0           0
          23     4.86758           0           0
          23     5.09398           0           0
          23     5.32037           0           0
          23     5.54677           0           0
          23     5.77317           0           0
          23     5.99957           0           0
          23     6.22597           0           0
          23     6.45237           0           0
          23     6.67877           0           0
          24    0.113199           0           0
          24    0.339598           0           0
          24    0.565997           0           0
          24    0.792396           0           0
          24      1.0188           0           0
          24     1.24519           0           0
          24     1.47159           0           0
          24     1.69799           0           0
          24     1.92439           0           0
          24     2.15079           0           0
          24     2.37719          63           0
          24     2.60359          45           0
          24     2.82999           0           0
          24     3.05639           0           0
          24     3.28278           0           0
          24     3.50918           0           0
          24     3.73558           0           0
          24     3.96198           0           0
          24     4.18838           0           0
          24     4.41478           0           0
          24     4.64118           0           0
          24     4.86758           0           0
          24     5.09398           0           0
          24     5.32037           0           0
          24     5.54677           0           0
          24     5.77317           0           0
          24     5.99957           0           0
          24     6.22597           0           0
          24     6.45237           0           0
          24     6.67877           0           0
          25    0.113199           0           0
          25    0.339598           0           0
          25    0.565997           0           0
          25    0.792396           0           0
          25      1.0188           0           0
          25     1.24519           0           0
          25     1.47159           0           0
          25     1.69799           0           0
          25     1.92439           0           0
          25     2.15079           0           0
          25     2.37719          63           0
          25     2.60359          45           0
          25     2.82999           0           0
          25     3.05639           0           0
          25     3.28278           0           0
          25     3.50918           0           0
          25     3.73558           0           0
          25     3.96198           0           0
          25     4.18838           0           0
          25     4.41478           0           0
          25     4.64118           0           0
          25     4.86758           0           0
          25     5.09398           0           0
          25     5.32037           0           0
          25     5.54677           0           0
          25     5.77317           0           0
          25     5.99957           0           0
          25     6.22597           0           0
          25     6.45237           0           0
          25     6.67877           0           0
          26    0.113199           0           0
          26    0.339598           0           0
          26    0.565997           0           0
          26    0.792396           0           0
          26      1.0188           0           0
          26     1.24519           0           0
          26     1.47159           0           0
          26     1.69799           0           0
          26     1.92439           0           0
          26     2.15079           0           0
          26     2.37719          63           0
          26     2.60359          45           0
          26     2.82999           0           0
          26     3.05639           0           0
          26     3.28278           0           0
          26     3.50918           0           0
          26     3.73558           0           0
          26     3.96198           0           0
          26     4.18838           0           0
          26     4.41478           0           0
          26     4.64118           0           0
          26     4.86758           0           0
          26     5.09398           0           0
          26     5.32037           0           0
          26     5.54677           0           0
          26     5.77317           0           0
          26     5.99957           0           0
          26     6.22597           0           0
          26     6.45237           0           0
          26     6.67877           0           0
          27    0.113199           0           0
          27    0.339598           0           0
          27    0.565997           0           0
          27    0.792396           0           0
          27      1.0188           0           0
          27     1.24519           0           0
          27     1.47159           0           0
          27     1.69799           0           0
          27     1.92439           0           0
          27     2.15079           0           0
          27     2.37719          63           0
          27     2.60359          45           0
          27     2.82999           0           0
          27     3.05639           0           0
          27     3.28278           0           0
          27     3.50918           0           0
          27     3.73558           0           0
          27     3.96198           0           0
          27     4.18838           0           0
          27     4.41478           0           0
          27     4.64118           0           0
          27     4.86758           0           0
          27     5.09398           0           0
          27     5.32037           0           0
          27     5.54677           0           0
          27     5.77317           0           0
          27     5.99957           0           0
          27     6.22597           0           0
          27     6.45237           0           0
          27     6.67877           0           0
          28    0.113199           0           0
          28    0.339598           0           0
          28    0.565997           0           0
          28    0.792396           0           0
          28      1.0188           0           0
          28     1.24519           0           0
          28     1.47159           0           0
          28     1.69799           0           0
          28     1.92439           0           0
          28     2.15079           0           0
          28     2.37719          63           0
          28     2.60359          45           0
          28     2.82999           0           0
          28     3.05639           0           0
          28     3.28278           0           0
          28     3.50918           0           0
          28     3.73558           0           0
          28     3.96198           0           0
          28     4.18838           0           0
          28     4.41478           0           0
          28     4.64118           0           0
          28     4.86758           0           0
          28     5.09398           0           0
          28     5.32037           0           0
          28     5.54677           0           0
          28     5.77317           0           0
          28     5.99957           0           0
          28     6.22597           0           0
          28     6.45237           0           0
          28     6.67877           0           0
          29    0.113199           0           0
          29    0.339598           0           0
          29    0.565997           0           0
          29    0.792396           0           0
          29      1.0188           0           0
          29     1.24519           0           0
          29     1.47159           0           0
          29     1.69799           0           0
          29     1.92439           0           0
          29     2.15079           0           0
          29     2.37719          63           0
          29     2.60359          45           0
          29     2.82999           0           0
          29     3.05639           0           0
          29     3.28278           0           0
          29     3.50918           0           0
          29     3.73558           0           0
          29     3.96198           0           0
          29     4.18838           0           0
          29     4.41478           0           0
          29     4.64118           0           0
          29     4.86758           0           0
          29     5.09398           0           0
          29     5.32037           0           0
          29     5.54677           0           0
          29     5.77317           0           0
          29     5.99957           0           0
          29     6.22597           0           0
          29     6.45237           0           0
          29     6.67877           0           0
          30    0.113199           0           0
          30    0.339598           0           0
          30    0.565997           0           0
          30    0.792396           0           0
          30      1.0188           0           0
          30     1.24519           0           0
          30     1.47159           0           0
          30     1.69799           0           0
          30     1.92439           0           0
          30     2.15079           0           0
          30     2.37719          63           0
          30     2.60359          45           0
          30     2.82999           0           0
          30     3.05639           0           0
          30     3.28278           0           0
          30     3.50918           0           0
          30     3.73558           0           0
          30     3.96198           0           0
          30     4.18838           0           0
          30     4.41478           0           0
          30     4.64118           0           0
          30     4.86758           0           0
          30     5.09398           0           0
          30     5.32037           0           0
          30     5.54677           0           0
          30     5.77317           0           0
          30     5.99957           0           0
          30     6.22597           0           0
          30     6.45237           0           0
          30     6.67877           0           0
          31    0.113199           0           0
          31    0.339598           0           0
          31    0.565997           0           0
          31    0.792396           0           0
          31      1.0188           0           0
          31     1.24519           0           0
          31     1.47159           0           0
          31     1.69799           0           0
          31     1.92439           0           0
          31     2.15079           0           0
          31     2.37719          63           0
          31     2.60359          45           0
          31     2.82999           0           0
          31     3.05639           0           0
          31     3.28278           0           0
          31     3.50918           0           0
          31     3.73558           0           0
          31     3.96198           0           0
          31     4.18838           0           0
          31     4.41478           0           0
          31     4.64118           0           0
          31     4.86758           0           0
          31     5.09398           0           0
          31     5.32037           0           0
          31     5.54677           0           0
          31     5.77317           0           0
          31     5.99957           0           0
          31     6.22597           0           0
          31     6.45237           0           0
          31     6.67877           0           0
          32    0.113199           0           0
          32    0.339598           0           0
          32    0.565997           0           0
          32    0.792396           0           0
          32      1.0188           0           0
          32     1.24519           0           0
          32     1.47159           0           0
          32     1.69799           0           0
          32     1.92439           0           0
          32     2.15079           0           0
          32     2.37719          63           0
          32     2.60359          45           0
          32     2.82999           0           0
          32     3.05639           0           0
          32     3.28278           0           0
          32     3.50918           0           0
          32     3.73558           0           0
          32     3.96198           0           0
          32     4.18838           0           0
          32     4.41478           0           0
          32     4.64118           0           0
          32     4.86758           0           0
          32     5.09398           0           0
          32     5.32037           0           0
          32     5.54677           0           0
          32     5.77317           0           0
          32     5.99957           0           0
          32     6.22597           0           0
          32     6.45237           0           0
          32     6.67877           0           0
          33    0.113199           0           0
          33    0.339598           0           0
          33    0.565997           0           0
          33    0.792396           0           0
          33      1.0188           0           0
          33     1.24519           0           0
          33     1.47159           0           0
          33     1.69799           0           0
          33     1.92439           0           0
          33     2.15079           0           0
          33     2.37719          63           0
          33     2.60359          45           0
          33     2.82999           0           0
          33     3.05639           0           0
          33     3.28278           0           0
          33     3.50918           0           0
          33     3.73558           0           0
          33     3.96198           0           0
          33     4.18838           0           0
          33     4.41478           0           0
          33     4.64118           0           0
          33     4.86758           0           0
          33     5.09398           0           0
          33     5.32037           0           0
          33     5.54677           0           0
          33     5.77317           0           0
          33     5.99957           0           0
          33     6.22597           0           0
          33     6.45237           0           0
          33     6.67877           0           0
          34    0.113199           0           0
          34    0.339598           0           0
          34    0.565997           0           0
          34    0.792396           0           0
          34      1.0188           0           0
          34     1.24519           0           0
          34     1.47159           0           0
          34     1.69799           0           0
          34     1.92439           0           0
          34     2.15079           0           0
          34     2.37719          63           0
          34     2.60359          45           0
          34     2.82999           0           0
          34     3.05639           0           0
          34     3.28278           0           0
          34     3.50918           0           0
          34     3.73558           0           0
          34     3.96198           0           0
          34     4.18838           0           0
          34     4.41478           0           0
          34     4.64118           0           0
          34     4.86758           0           0
          34     5.09398           0           0
          34     5.32037           0           0
          34     5.54677           0           0
          34     5.77317           0           0
          34     5.99957           0           0
          34     6.22597           0           0
          34     6.45237           0           0
          34     6.67877           0           0
          35    0.113199           0           0
          35    0.339598           0           0
          35    0.565997           0           0
          35    0.792396           0           0
          35      1.0188           0           0
          35     1.24519           0           0
          35     1.47159           0           0
          35     1.69799           0           0
          35     1.92439           0           0
          35     2.15079           0           0
          35     2.37719          63           0
          35     2.60359          45           0
          35     2.82999           0           0
          35     3.05639           0           0
          35     3.28278           0           0
          35     3.50918           0           0
          35     3.73558           0           0
          35     3.96198           0           0
          35     4.18838           0           0
          35     4.41478           0           0
          35     4.64118           0           0
          35     4.86758           0           0
          35     5.09398           0           0
          35     5.32037           0           0
          35     5.54677           0           0
          35     5.77317           0           0
          35     5.99957           0           0
          35     6.22597           0           0
          35     6.45237           0           0
          35     6.67877           0           0
          36    0.113199           0           0
          36    0.339598           0           0
          36    0.565997           0           0
          36    0.792396           0           0
          36      1.0188           0           0
          36     1.24519           0           0
          36     1.47159           0           0
          36     1.69799           0           0
          36     1.92439           0           0
          36     2.15079           0           0
          36     2.37719          63           0
          36     2.60359          45           0
          36     2.82999           0           0
          36     3.05639           0           0
          36     3.28278           0           0
          36     3.50918           0           0
          36     3.73558           0           0
          36     3.96198           0           0
          36     4.18838           0           0
          36     4.41478           0           0
          36     4.64118           0           0
          36     4.86758           0           0
          36     5.09398           0           0
          36     5.32037           0           0
          36     5.54677           0           0
          36     5.77317           0           0
          36     5.99957           0           0
          36     6.22597           0           0
          36     6.45237           0           0
          36     6.67877           0           0
          37    0.113199           0           0
          37    0.339598           0           0
          37    0.565997           0           0
          37    0.792396           0           0
          37      1.0188           0           0
          37     1.24519           0           0
          37     1.47159           0           0
          37     1.69799           0           0
          37     1.92439           0           0
          37     2.15079           0           0
          37     2.37719          63           0
          37     2.60359          45           0
          37     2.82999           0           0
          37     3.05639           0           0
          37     3.28278           0           0
          37     3.50918           0           0
          37     3.73558           0           0
          37     3.96198           0           0
          37     4.18838           0           0
          37     4.41478           0           0
          37     4.64118           0           0
          37     4.86758           0           0
          37     5.09398           0           0
          37     5.32037           0           0
          37     5.54677           0           0
          37     5.77317           0           0
          37     5.99957           0           0
          37     6.22597           0           0
          37     6.45237           0           0
          37     6.67877           0           0
          38    0.113199           0           0
          38    0.339598           0           0
          38    0.565997           0           0
          38    0.792396           0           0
          38      1.0188           0           0
          38     1.24519           0           0
          38     1.47159           0           0
          38     1.69799           0           0
          38     1.92439           0           0
          38     2.15079           0           0
          38     2.37719          63           0
          38     2.60359          45           0
          38     2.82999           0           0
          38     3.05639           0           0
          38     3.28278           0           0
          38     3.50918           0           0
          38     3.73558           0           0
          38     3.96198           0           0
          38     4.18838           0           0
          38     4.41478           0           0
          38     4.64118           0           0
          38     4.86758           0           0
          38     5.09398           0           0
          38     5.32037           0           0
          38     5.54677           0           0
          38     5.77317           0           0
          38     5.99957           0           0
          38     6.22597           0           0
          38     6.45237           0           0
          38     6.67877           0           0
          39    0.113199           0           0
          39    0.339598           0           0
          39    0.565997           0           0
          39    0.792396           0           0
          39      1.0188           0           0
          39     1.24519           0           0
          39     1.47159           0           0
          39     1.69799           0           0
          39     1.92439           0           0
          39     2.15079           0           0
          39     2.37719          63           0
          39     2.60359          45           0
          39     2.82999           0           0
          39     3.05639           0           0
          39     3.28278           0           0
          39     3.50918           0           0
          39     3.73558           0           0
          39     3.96198           0           0
