0 -0.00753923 0
100 -0.00430282 0.0032364
200 -0.00657922 0.00294507
300 -0.00465312 0.00283665
400 -0.00440952 0.00221072
500 -0.00289042 0.0023592
600 -0.00430525 0.00244486
700 -0.00414709 0.00212321
800 -0.00400703 0.00187773
900 -0.00249942 0.00225689
1000 -0.00253449 0.00204174
1100 -0.00254745 0.00186389
1200 -0.00271093 0.0017223
1300 -0.0024084 0.00162299
1400 -0.00207169 0.00154798
1500 -0.00363679 0.00213219
1600 -0.00359024 0.00200339
1700 -0.00403506 0.00194048
1800 -0.00357989 0.00189111
1900 -0.00346805 0.00179754
2000 -0.00376857 0.00173601
2100 -0.00340319 0.00169507
2200 -0.00325854 0.00162614
2300 -0.00306479 0.00156892
2400 -0.00349366 0.00156478
2500 -0.0034818 0.00150343
2600 -0.00407724 0.00156443
2700 -0.00455546 0.00158156
2800 -0.00433684 0.00154162
2900 -0.00449387 0.00149761
3000 -0.00422335 0.00147354
3100 -0.00418045 0.00142739
3200 -0.0039811 0.00139775
3300 -0.00389747 0.00135859
3400 -0.00401009 0.001324
3500 -0.00362894 0.00134196
3600 -0.0037329 0.00130932
3700 -0.00388921 0.00128395
3800 -0.00393501 0.00125144
3900 -0.00408377 0.00122879
4000 -0.00380304 0.00123088
4100 -0.00375097 0.00120234
4200 -0.00366135 0.00117747
4300 -0.00356879 0.00115411
4400 -0.00340113 0.00114056
4500 -0.00317915 0.00113737
4600 -0.00303004 0.00112285
4700 -0.00307773 0.00110024
4800 -0.00297239 0.00108269
4900 -0.00299579 0.00106107
5000 -0.00282725 0.00105363
5100 -0.00253684 0.00107321
5200 -0.0023551 0.00106833
5300 -0.00241239 0.00104993
5400 -0.00204216 0.00109514
5500 -0.00220397 0.00108751
5600 -0.00242178 0.00109024
5700 -0.00238416 0.00107194
5800 -0.00250746 0.0010608
5900 -0.00219735 0.0010881
6000 -0.00217231 0.0010704
6100 -0.0019157 0.00108381
6200 -0.00196709 0.00106771
6300 -0.00192891 0.00105159
6400 -0.00192516 0.00103529
6500 -0.00189191 0.00102002
6600 -0.00199718 0.00101018
6700 -0.00211898 0.00100264
6800 -0.00202302 0.000992654
6900 -0.00188306 0.000988331
7000 -0.00186518 0.000974475
7100 -0.00180846 0.000962518
7200 -0.00186675 0.00095103
7300 -0.00191092 0.000939129
7400 -0.00207954 0.000941741
7500 -0.00217331 0.000933987
7600 -0.00220733 0.000922405
7700 -0.00214118 0.000912902
7800 -0.00198937 0.000913969
7900 -0.00199851 0.000902519
8000 -0.00185599 0.00090263
8100 -0.00182995 0.000891934
8200 -0.00168558 0.000892871
8300 -0.00183499 0.000894741
8400 -0.00185128 0.000884302
8500 -0.00188647 0.000874667
8600 -0.00181796 0.000867264
8700 -0.0016925 0.000866485
8800 -0.00175752 0.000859158
8900 -0.00167044 0.000854009
9000 -0.0016449 0.000844958
9100 -0.0015186 0.000845212
9200 -0.00152474 0.000836097
9300 -0.00148085 0.000828318
9400 -0.00154628 0.000822161
9500 -0.00156002 0.000813667
9600 -0.00160871 0.000806706
9700 -0.00168239 0.000801824
9800 -0.00154525 0.000805444
9900 -0.00146025 0.000801867
