1000 1.45563 0
2000 1.33684 0.118781
3000 1.0981 0.248399
4000 0.864001 0.292666
5000 0.978501 0.253972
6000 1.01759 0.21102
7000 1.04892 0.181076
8000 1.0839 0.160669
9000 1.05156 0.145339
10000 1.079 0.13286
11000 1.10556 0.123076
12000 1.13748 0.116799
13000 1.11913 0.108996
14000 1.14527 0.104242
15000 1.09377 0.109863
16000 1.12303 0.106852
17000 1.11483 0.100705
18000 1.06726 0.106193
19000 1.03232 0.106352
20000 0.984525 0.111643
21000 1.00069 0.107417
22000 1.01517 0.103437
23000 1.02768 0.0996261
24000 1.02459 0.0954349
25000 1.03538 0.0921716
26000 1.05442 0.0905792
27000 1.06988 0.088521
28000 1.05532 0.086535
29000 1.0543 0.0835039
30000 1.06987 0.0821621
31000 1.05133 0.0816029
32000 1.05581 0.0791386
33000 1.07059 0.0781142
34000 1.04506 0.0799663
35000 1.02537 0.0801063
36000 1.01267 0.0788782
37000 1.02569 0.077814
38000 1.00831 0.0777076
39000 1.01657 0.0761384
40000 1.01042 0.0744647
41000 1.01669 0.0728962
42000 1.02595 0.0717386
43000 1.02739 0.0700653
44000 1.00468 0.0721226
45000 0.997056 0.0709129
46000 0.991441 0.0695811
47000 1.0019 0.0688831
48000 0.993049 0.0680112
49000 1.00405 0.0675116
50000 1.01526 0.0670911
51000 1.0227 0.0661811
52000 1.02489 0.0649329
53000 1.03506 0.0645034
54000 1.04376 0.0638929
55000 1.03126 0.0639546
56000 1.016 0.0646301
57000 1.02459 0.0640654
58000 1.0179 0.063306
59000 1.01797 0.0622238
60000 1.02048 0.0612293
61000 1.02786 0.0606681
62000 1.03494 0.0601001
63000 1.03843 0.0592408
64000 1.04243 0.0584452
65000 1.04958 0.0579818
66000 1.03766 0.058328
67000 1.04387 0.0577852
68000 1.03614 0.0574515
69000 1.03131 0.056818
70000 1.0288 0.0560566
71000 1.03497 0.055605
72000 1.04196 0.0552701
73000 1.04839 0.0548858
74000 1.03896 0.0549531
75000 1.03032 0.0548997
76000 1.03478 0.0543556
77000 1.03964 0.0538648
78000 1.04288 0.0532685
79000 1.04307 0.0525903
80000 1.03827 0.0521507
81000 1.0444 0.0518666
82000 1.04386 0.051233
83000 1.04978 0.0509578
84000 1.04144 0.0510347
85000 1.03124 0.0514509
86000 1.0282 0.0509398
87000 1.03257 0.0505396
88000 1.03137 0.0499763
89000 1.02276 0.0501559
90000 1.02468 0.0496327
91000 1.0273 0.049154
92000 1.02535 0.0486559
93000 1.01534 0.0491602
94000 1.00638 0.0494532
95000 0.995981 0.0500221
96000 1.00133 0.0497867
97000 1.00299 0.0492988
98000 1.00556 0.0488604
99000 1.00334 0.0484152
100000 0.994414 0.0487525
