#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          27     4.18838    0.360361    0.049878
          27     4.41478     0.11988   0.0206785
          27     4.64118   0.0679074   0.0207783
          27     4.86758     0.11412   0.0417214
          27     5.09398   0.0889537   0.0351248
          27     5.32037   0.0278148   0.0162061
          27     5.54677   0.0211944   0.0143757
          27     5.77317  0.00138889 0.000947285
          27     5.99957           0           0
          27     6.22597           0           0
          27     6.45237           0           0
          27     6.67877           0           0
          28    0.113199    0.230687   0.0320968
          28    0.339598     1.53271    0.101239
          28    0.565997     3.79113    0.154164
          28    0.792396     6.31206    0.240688
          28      1.0188     8.81899    0.217489
          28     1.24519      11.288    0.291928
          28     1.47159     12.1308    0.245211
          28     1.69799     12.3879    0.244527
          28     1.92439     11.3888    0.283862
          28     2.15079     10.3687     0.25897
          28     2.37719     8.01622     0.20643
          28     2.60359     6.63638    0.237859
          28     2.82999     5.02143    0.168336
          28     3.05639     3.60109    0.162334
          28     3.28278     2.61029    0.124707
          28     3.50918     1.52395    0.112969
          28     3.73558    0.993848   0.0877412
          28     3.96198    0.553491    0.059307
          28     4.18838    0.349562   0.0492518
          28     4.41478    0.134134   0.0243625
          28     4.64118   0.0654821   0.0201773
          28     4.86758    0.110045   0.0404299
          28     5.09398   0.0857768   0.0340137
          28     5.32037   0.0268214   0.0156577
          28     5.54677   0.0204375   0.0138822
          28     5.77317  0.00133929 0.000914751
          28     5.99957           0           0
          28     6.22597           0           0
          28     6.45237           0           0
          28     6.67877           0           0
          29    0.113199    0.225784   0.0313622
          29    0.339598     1.50971    0.100328
          29    0.565997     3.75525    0.152965
          29    0.792396     6.26059     0.23783
          29      1.0188     8.83359    0.210479
          29     1.24519     11.2995    0.282088
          29     1.47159      12.257    0.267299
          29     1.69799      12.386    0.236103
          29     1.92439     11.3793    0.274232
          29     2.15079     10.3189    0.254788
          29     2.37719     8.03234     0.19994
          29     2.60359     6.64853    0.229968
          29     2.82999     5.00768    0.163092
          29     3.05639     3.61572    0.157394
          29     3.28278     2.62085    0.120853
          29     3.50918     1.50803    0.110189
          29     3.73558    0.974629   0.0867949
          29     3.96198    0.565457   0.0584566
          29     4.18838    0.359638   0.0485731
          29     4.41478    0.139052   0.0240136
          29     4.64118   0.0647845   0.0194936
          29     4.86758    0.107914   0.0390919
          29     5.09398    0.082819   0.0329691
          29     5.32037   0.0258966   0.0151451
          29     5.54677   0.0197328   0.0134214
          29     5.77317   0.0012931 0.000884373
          29     5.99957           0           0
          29     6.22597           0           0
          29     6.45237           0           0
          29     6.67877           0           0
          30    0.113199    0.223325   0.0304131
          30    0.339598     1.50814    0.096996
          30    0.565997     3.71828    0.152268
          30    0.792396     6.26731    0.229997
          30      1.0188     8.82879    0.203518
          30     1.24519     11.3152    0.273121
          30     1.47159     12.2533    0.258415
          30     1.69799     12.4442    0.235294
          30     1.92439     11.4591    0.276466
          30     2.15079     10.3111    0.246413
          30     2.37719     8.00955     0.19457
          30     2.60359     6.62763    0.223249
          30     2.82999     4.98562    0.159141
          30     3.05639     3.57821    0.156555
          30     3.28278     2.61502    0.116965
          30     3.50918     1.49227    0.107637
          30     3.73558    0.970692   0.0839911
          30     3.96198     0.59255   0.0624718
          30     4.18838    0.365358   0.0472896
          30     4.41478     0.14155   0.0233428
          30     4.64118     0.06305   0.0189208
          30     4.86758    0.104317   0.0379539
          30     5.09398   0.0800583   0.0319855
          30     5.32037   0.0250333   0.0146648
          30     5.54677    0.019075   0.0129901
          30     5.77317     0.00125 0.000855943
          30     5.99957           0           0
          30     6.22597           0           0
          30     6.45237           0           0
          30     6.67877           0           0
          31    0.113199    0.216629   0.0301602
          31    0.339598     1.51045   0.0938946
          31    0.565997      3.7337    0.148134
          31    0.792396      6.2756    0.222727
          31      1.0188     8.81339    0.197535
          31     1.24519     11.2546     0.27095
          31     1.47159     12.2563    0.250096
          31     1.69799     12.4665    0.228761
          31     1.92439     11.4739    0.267944
          31     2.15079      10.281    0.240292
          31     2.37719     8.05265    0.193007
          31     2.60359     6.65307    0.217492
          31     2.82999     4.98477    0.154009
          31     3.05639     3.59693     0.15262
          31     3.28278     2.60312    0.113796
          31     3.50918      1.4812    0.104733
          31     3.73558    0.958831   0.0821149
          31     3.96198    0.600258   0.0609303
          31     4.18838    0.364919   0.0457662
          31     4.41478    0.138403   0.0228009
          31     4.64118   0.0614113   0.0183813
          31     4.86758    0.100952   0.0368785
          31     5.09398   0.0774758   0.0310578
          31     5.32037   0.0242258    0.014214
          31     5.54677   0.0184597   0.0125856
          31     5.77317  0.00120968 0.000829281
          31     5.99957           0           0
          31     6.22597           0           0
          31     6.45237           0           0
          31     6.67877           0           0
          32    0.113199    0.215055   0.0292587
          32    0.339598     1.53241   0.0934937
          32    0.565997     3.76505    0.146784
          32    0.792396     6.30825    0.218146
          32      1.0188     8.81407    0.191363
          32     1.24519     11.1689    0.275688
          32     1.47159      12.235    0.243188
          32     1.69799     12.5256    0.229125
          32     1.92439     11.3937    0.271311
          32     2.15079      10.298    0.233384
          32     2.37719      8.1081     0.19478
          32     2.60359     6.64557    0.210825
          32     2.82999     4.99395     0.14947
          32     3.05639     3.57809    0.149009
          32     3.28278      2.5957    0.110481
          32     3.50918     1.48859     0.10172
          32     3.73558    0.946359   0.0804903
          32     3.96198    0.597219   0.0591019
          32     4.18838    0.367836   0.0444288
          32     4.41478     0.13807   0.0220908
          32     4.64118   0.0655547   0.0182679
          32     4.86758     0.10125   0.0357273
          32     5.09398   0.0750547   0.0301815
          32     5.32037   0.0234688   0.0137899
          32     5.54677   0.0178828   0.0122056
          32     5.77317  0.00117188 0.000804228
          32     5.99957           0           0
          32     6.22597           0           0
          32     6.45237           0           0
          32     6.67877           0           0
          33    0.113199    0.213447   0.0284162
          33    0.339598     1.56038   0.0947505
          33    0.565997     3.81803    0.151597
          33    0.792396     6.27067    0.214748
          33      1.0188     8.79534    0.186478
          33     1.24519     11.1182    0.271953
          33     1.47159     12.2576    0.236867
          33     1.69799     12.5237     0.22219
          33     1.92439      11.367    0.264405
          33     2.15079     10.3019    0.226343
          33     2.37719     8.14323    0.192019
          33     2.60359      6.6947    0.210082
          33     2.82999     4.96481    0.147753
          33     3.05639     3.56412    0.145147
          33     3.28278     2.60196     0.10731
          33     3.50918     1.49383   0.0987728
          33     3.73558    0.934121   0.0789761
          33     3.96198     0.58253    0.059108
          33     4.18838    0.364295   0.0432233
          33     4.41478    0.147667   0.0234131
          33     4.64118   0.0692045   0.0180753
          33     4.86758   0.0987576   0.0347314
          33     5.09398   0.0732955   0.0293181
          33     5.32037   0.0227576   0.0133904
          33     5.54677   0.0173409   0.0118477
          33     5.77317  0.00113636 0.000780641
          33     5.99957           0           0
          33     6.22597           0           0
          33     6.45237           0           0
          33     6.67877           0           0
          34    0.113199    0.212331   0.0276024
          34    0.339598     1.54063   0.0939988
          34    0.565997      3.7829    0.151153
          34    0.792396     6.27749     0.20854
          34      1.0188     8.83323    0.184802
          34     1.24519     11.1461     0.26538
          34     1.47159     12.2444    0.230263
          34     1.69799     12.5295    0.215731
          34     1.92439     11.3806    0.256978
          34     2.15079     10.3208     0.22048
          34     2.37719      8.1596    0.187067
          34     2.60359     6.67629    0.204708
          34     2.82999     4.96932    0.143476
          34     3.05639     3.55722    0.141041
          34     3.28278     2.57513    0.107456
          34     3.50918     1.49545   0.0958809
          34     3.73558    0.942794    0.077128
          34     3.96198     0.58214   0.0573709
          34     4.18838    0.355471   0.0428435
          34     4.41478    0.144309    0.022964
          34     4.64118   0.0671691   0.0176579
          34     4.86758   0.0958529   0.0338312
          34     5.09398   0.0711397    0.028535
          34     5.32037   0.0220882   0.0130133
          34     5.54677   0.0168309   0.0115102
          34     5.77317  0.00110294 0.000758396
          34     5.99957           0           0
          34     6.22597           0           0
          34     6.45237           0           0
          34     6.67877           0           0
          35    0.113199      0.2169   0.0271893
          35    0.339598     1.54072   0.0913132
          35    0.565997      3.7806    0.146852
          35    0.792396     6.30671    0.204619
          35      1.0188      8.8305    0.179542
          35     1.24519     11.1458    0.257798
          35     1.47159     12.2672    0.224808
          35     1.69799     12.5205    0.209758
          35     1.92439     11.3721    0.249776
          35     2.15079     10.2697    0.220026
          35     2.37719     8.14186    0.182561
          35     2.60359     6.66432    0.199209
          35     2.82999     4.94227    0.141904
          35     3.05639     3.60986    0.146505
          35     3.28278     2.62174    0.114045
          35     3.50918     1.52516   0.0976356
          35     3.73558      0.9251   0.0769272
          35     3.96198    0.566743   0.0577608
          35     4.18838    0.345693   0.0427205
          35     4.41478    0.140186    0.022675
          35     4.64118     0.06525   0.0172573
          35     4.86758   0.0931143   0.0329752
          35     5.09398   0.0691071    0.027792
          35     5.32037   0.0214571   0.0126568
          35     5.54677     0.01635   0.0111914
          35     5.77317  0.00107143 0.000737382
          35     5.99957           0           0
          35     6.22597           0           0
          35     6.45237           0           0
          35     6.67877           0           0
          36    0.113199    0.214361   0.0265523
          36    0.339598     1.54848   0.0891057
          36    0.565997     3.78686    0.142906
          36    0.792396     6.28017    0.200649
          36      1.0188     8.81526    0.175201
          36     1.24519     11.1496    0.250665
          36     1.47159      12.269     0.21857
          36     1.69799     12.5365    0.204543
          36     1.92439     11.4131    0.246185
          36     2.15079     10.2669    0.213932
          36     2.37719     8.13086    0.177821
          36     2.60359     6.67547    0.193987
          36     2.82999     4.92882    0.138598
          36     3.05639     3.59306    0.143395
          36     3.28278     2.62364    0.110893
          36     3.50918     1.52837   0.0949765
          36     3.73558    0.936938   0.0756956
          36     3.96198    0.562486    0.056313
          36     4.18838    0.342632   0.0416434
          36     4.41478    0.138542   0.0221047
          36     4.64118   0.0634375   0.0168729
          36     4.86758   0.0905278   0.0321605
          36     5.09398   0.0671875   0.0270862
          36     5.32037   0.0208611   0.0123192
          36     5.54677   0.0158958   0.0108897
          36     5.77317  0.00104167 0.000717499
          36     5.99957           0           0
          36     6.22597           0           0
          36     6.45237           0           0
          36     6.67877           0           0
          37    0.113199    0.209588   0.0262602
          37    0.339598      1.5433   0.0868475
          37    0.565997     3.83295    0.146288
          37    0.792396      6.2333    0.200626
          37      1.0188      8.7808     0.17382
          37     1.24519     11.1705    0.244762
          37     1.47159      12.307    0.215952
          37     1.69799     12.5671    0.201295
          37     1.92439     11.4051    0.239663
          37     2.15079     10.3244    0.215715
          37     2.37719     8.12639    0.173072
          37     2.60359     6.63468    0.192983
          37     2.82999     4.89214    0.139621
          37     3.05639     3.58973    0.139558
          37     3.28278     2.60661    0.109194
          37     3.50918     1.53786   0.0928825
          37     3.73558    0.937095   0.0736499
          37     3.96198    0.556392   0.0551198
          37     4.18838    0.349318    0.041051
          37     4.41478     0.14148   0.0217016
          37     4.64118   0.0640473   0.0164279
          37     4.86758   0.0880811   0.0313843
          37     5.09398   0.0653716   0.0264149
          37     5.32037   0.0202973   0.0119992
          37     5.54677   0.0154662   0.0106039
          37     5.77317  0.00101351 0.000698659
          37     5.99957           0           0
          37     6.22597           0           0
          37     6.45237           0           0
          37     6.67877           0           0
          38    0.113199    0.211316   0.0256259
          38    0.339598     1.53873   0.0846824
          38    0.565997     3.80264    0.145544
          38    0.792396     6.24037    0.195471
          38      1.0188     8.78742    0.169372
          38     1.24519     11.1773    0.238415
          38     1.47159     12.2376    0.221156
          38     1.69799      12.634    0.206816
          38     1.92439     11.3651    0.236665
          38     2.15079     10.3658    0.213991
          38     2.37719     8.14722    0.169766
          38     2.60359      6.6483    0.188384
          38     2.82999     4.86359    0.138835
          38     3.05639     3.57718    0.136449
          38     3.28278     2.62584       0.108
          38     3.50918     1.52844   0.0909151
          38     3.73558    0.927645   0.0723155
          38     3.96198    0.568309   0.0549425
          38     4.18838    0.362454     0.04202
          38     4.41478    0.143105   0.0211913
          38     4.64118   0.0623618   0.0160818
          38     4.86758   0.0857632   0.0306438
          38     5.09398   0.0636513   0.0257758
          38     5.32037   0.0197632   0.0116953
          38     5.54677   0.0150592   0.0103326
          38     5.77317 0.000986842 0.000680783
          38     5.99957           0           0
          38     6.22597           0           0
          38     6.45237           0           0
          38     6.67877           0           0
          39    0.113199    0.216282   0.0254455
          39    0.339598       1.547   0.0829139
          39    0.565997     3.82474    0.143479
          39    0.792396      6.2478      0.1906
          39      1.0188     8.81278    0.166917
          39     1.24519      11.167    0.232526
          39     1.47159      12.213    0.216844
          39     1.69799     12.6026    0.203878
          39     1.92439     11.2971    0.240179
          39     2.15079     10.3377    0.210341
          39     2.37719     8.19304    0.171486
          39     2.60359     6.67921    0.186072
          39     2.82999     4.88708    0.137248
          39     3.05639     3.55799    0.134293
          39     3.28278     2.61349    0.105935
          39     3.50918     1.52631   0.0886088
          39     3.73558    0.944885   0.0724871
          39     3.96198    0.574474   0.0538785
          39     4.18838    0.371538   0.0419131
          39     4.41478    0.141551   0.0207049
          39     4.64118   0.0608782   0.0157377
          39     4.86758   0.0852179   0.0298629
          39     5.09398   0.0626731   0.0251334
          39     5.32037   0.0195833   0.0113968
          39     5.54677   0.0150641   0.0100677
          39     5.77317 0.000961538 0.000663797
          39     5.99957           0           0
          39     6.22597           0           0
          39     6.45237           0           0
          39     6.67877           0           0
          40    0.113199    0.211644   0.0252286
          40    0.339598     1.54974   0.0808862
          40    0.565997     3.82936    0.139967
          40    0.792396     6.27435    0.187675
          40      1.0188     8.83656    0.164429
          40     1.24519      11.171    0.226748
          40     1.47159      12.155    0.219034
          40     1.69799     12.5397    0.208263
          40     1.92439     11.3139    0.234764
          40     2.15079     10.3473    0.205302
          40     2.37719     8.20433     0.16757
          40     2.60359     6.67934     0.18142
          40     2.82999     4.91884    0.137441
          40     3.05639     3.52439    0.135073
          40     3.28278     2.60286    0.103819
          40     3.50918      1.5091   0.0880498
          40     3.73558    0.955119   0.0713937
          40     3.96198    0.610919   0.0636753
          40     4.18838    0.378575   0.0414517
          40     4.41478    0.147794   0.0211073
          40     4.64118   0.0597937   0.0153816
          40     4.86758   0.0831375   0.0291887
          40     5.09398   0.0622438   0.0245087
          40     5.32037   0.0192625   0.0111164
          40     5.54677   0.0146875  0.00982306
          40     5.77317   0.0009375 0.000647637
          40     5.99957           0           0
          40     6.22597           0           0
          40     6.45237           0           0
          40     6.67877           0           0
