1000 15.7594 0
2000 17.7844 2.025
3000 18.461 1.35084
4000 17.931 1.09239
5000 17.6849 0.881237
6000 17.7188 0.720326
7000 17.7184 0.608787
8000 17.48 0.578621
9000 17.6245 0.530343
10000 17.4006 0.524515
11000 17.1044 0.559336
12000 17.0069 0.519813
13000 17.0616 0.481277
14000 17.1635 0.457077
15000 17.1886 0.426252
16000 17.1258 0.403629
17000 17.0979 0.380172
18000 17.1108 0.358662
19000 17.1084 0.339269
20000 17.1194 0.322044
21000 17.0381 0.316912
22000 17.1963 0.341066
23000 17.1105 0.337022
24000 17.087 0.323523
25000 17.1551 0.317681
26000 17.1498 0.305263
27000 17.0567 0.308156
28000 17.1125 0.302149
29000 17.0619 0.295906
30000 17.165 0.303912
31000 17.0375 0.320421
32000 17.0262 0.310452
33000 17.0347 0.301018
34000 16.9412 0.306644
35000 16.9847 0.300921
36000 16.9926 0.292548
37000 16.9655 0.285816
38000 16.9372 0.27963
39000 16.9367 0.272366
40000 16.9553 0.266117
41000 16.9256 0.261235
42000 16.9428 0.255518
43000 16.9268 0.250017
44000 16.8881 0.247308
45000 16.9066 0.242457
46000 16.898 0.237284
47000 16.9088 0.232432
48000 16.9169 0.227679
49000 16.8962 0.223936
50000 16.9008 0.219459
51000 16.8995 0.215116
52000 16.9316 0.213358
53000 17.0422 0.236723
54000 16.9748 0.24187
55000 16.9699 0.237482
56000 16.9788 0.233372
57000 16.9761 0.229256
58000 16.9869 0.225523
59000 16.972 0.222163
60000 16.9534 0.219222
61000 17.0068 0.222126
62000 17.0041 0.218531
63000 16.9909 0.21544
64000 16.9569 0.214762
65000 16.9868 0.213538
66000 16.9347 0.216628
67000 16.929 0.213446
68000 16.8974 0.212658
69000 16.9255 0.211439
70000 16.9335 0.208547
71000 16.9485 0.206142
72000 16.9626 0.20374
73000 16.946 0.201611
74000 16.9559 0.199112
75000 16.9307 0.198047
76000 16.9394 0.195619
77000 16.9044 0.196209
78000 16.8949 0.193909
79000 16.8896 0.191514
80000 16.8943 0.189164
81000 16.8961 0.186823
82000 16.8964 0.184531
83000 16.9397 0.187359
84000 16.9606 0.186293
85000 16.9364 0.18567
86000 16.9319 0.183555
87000 16.9678 0.184961
88000 16.9889 0.18406
89000 16.995 0.182081
90000 16.9606 0.183298
91000 16.9329 0.183377
92000 16.934 0.181377
93000 16.9261 0.179593
94000 16.9676 0.182458
95000 16.9676 0.180527
96000 16.9629 0.178697
97000 16.9597 0.176875
98000 16.9481 0.175443
99000 16.937 0.174015
100000 16.9393 0.172282
