           2   -0.461841 0.000374082
         1.8   -0.504775 0.000371565
       1.655   -0.540354 0.000386175
       1.509   -0.580317 0.000380845
       1.364   -0.625598 0.000380914
       1.218   -0.676988 0.000563799
       1.073   -0.732941 0.000559632
       0.927    -0.79285 0.000533259
       0.782   -0.855738  0.00101757
       0.636   -0.917919  0.00150549
       0.491   -0.972115   0.0017708
       0.345   -0.998844  0.00049221
         0.2          -1           0
           2   -0.462696 0.000387163
         1.8   -0.505471 0.000402217
       1.655   -0.541277 0.000402046
       1.509   -0.581623 0.000432001
       1.364   -0.627738 0.000395157
       1.218   -0.679663 0.000564318
       1.073   -0.737446 0.000588829
       0.927   -0.800385 0.000731619
       0.782   -0.870019  0.00158216
       0.636   -0.947766  0.00164198
       0.491    -1.00422 0.000952435
       0.345    -1.01979 6.23174e-05
         0.2       -1.02 5.26836e-09
