           2    -0.46232 0.000237688
         1.8   -0.504548  0.00024566
       1.656   -0.539785 0.000259339
       1.511   -0.579565 0.000261446
       1.367   -0.623722 0.000288597
       1.222   -0.674717 0.000306704
       1.078   -0.729901 0.000338531
       0.933   -0.790189 0.000407571
       0.789   -0.853712 0.000384336
       0.644   -0.916174 0.000681846
         0.5   -0.973977 0.000744519
           2   -0.463268 0.000245838
         1.8   -0.505926 0.000240427
       1.655   -0.541369 0.000262542
       1.509   -0.581923 0.000282904
       1.364   -0.627458 0.000286065
       1.218   -0.679035 0.000318283
       1.073   -0.736141 0.000318035
       0.927   -0.799922 0.000384583
       0.782   -0.870577 0.000619356
       0.636    -0.94451 0.000769479
       0.491    -1.00587 0.000640175
       0.345    -1.01903 0.000563632
         0.2       -1.02 2.98023e-09
         1.8   -0.504487 0.000345906
       1.655   -0.539864 0.000376703
       1.509   -0.580479 0.000411819
       1.364   -0.625161 0.000402934
       1.218   -0.676113  0.00053728
       1.073   -0.732182   0.0005638
       0.927     -0.7929 0.000785947
       0.782   -0.857172 0.000675205
       0.636    -0.91828  0.00128852
       0.491   -0.974565  0.00131034
       0.345   -0.999734 9.71808e-05
         0.2          -1           0
         1.8    -0.50608  0.00044347
       1.655   -0.541545 0.000453739
       1.509   -0.581709 0.000463858
       1.364   -0.627434 0.000483374
       1.218   -0.678588 0.000529345
       1.073   -0.736414  0.00046203
       0.927   -0.799341 0.000808837
       0.782   -0.870538  0.00087988
       0.636    -0.94409  0.00140728
       0.491    -1.00434  0.00118795
       0.345    -1.01977 0.000104268
         0.2       -1.02 5.26836e-09
         1.8    -0.50608  0.00044347
       1.655   -0.541545 0.000453739
       1.509   -0.581709 0.000463858
       1.218   -0.678607 0.000534763
         1.8   -0.504487 0.000345906
       1.655   -0.539864 0.000376703
       1.509   -0.580479 0.000411819
       1.364   -0.625161 0.000402934
       1.218   -0.676113  0.00053728
       1.073   -0.732182   0.0005638
       0.927     -0.7929 0.000785947
       0.782   -0.857172 0.000675205
       0.491   -0.974286  0.00132456
         1.8   -0.504487 0.000345906
       1.655   -0.539864 0.000376703
       1.509   -0.580479 0.000411819
       1.218   -0.676097 0.000536729
