           2   0.0276098 0.000739315
         1.8    0.034765 0.000886381
       1.655   0.0405497 0.000939097
       1.509   0.0497226 0.000953917
       1.364   0.0622439  0.00126399
       1.218   0.0820608   0.0019033
       1.073    0.115834  0.00279819
       0.927    0.178176  0.00353005
       0.782     0.30628  0.00608938
       0.636    0.568348  0.00996132
       0.491     0.90662   0.0108758
       0.345    0.961864   0.0267179
         0.2           1           0
         1.8   0.0384377  0.00122599
       1.655   0.0418947  0.00154701
       1.509   0.0485225   0.0020203
       1.364   0.0618853  0.00195015
       1.218   0.0847627  0.00296742
       1.073    0.119311  0.00475667
       0.927    0.173798  0.00650788
       0.782    0.311317   0.0102859
       0.636    0.565549   0.0177747
       0.491    0.901748   0.0148667
       0.345    0.999059 0.000579993
         0.2           1           0
         1.8   0.0384377  0.00122599
       1.655   0.0418947  0.00154701
       1.509   0.0485225   0.0020203
       1.218   0.0850062  0.00301039
