0 1 0
1 1.41297 0.00389851
2 1.72366 0.00510113
3 1.98533 0.00696976
4 2.2262 0.00838582
5 2.43836 0.00904842
6 2.63159 0.0103705
7 2.82356 0.0111827
8 2.98417 0.0113608
9 3.13978 0.0120794
10 3.29151 0.0126229
11 3.43889 0.0138014
12 3.57866 0.0144233
13 3.70908 0.01533
14 3.83738 0.0168326
15 3.96315 0.0175697
16 4.09069 0.0183461
17 4.20795 0.0183802
18 4.31524 0.0191534
19 4.42881 0.020103
20 4.53557 0.0204998
21 4.64495 0.0199141
22 4.7461 0.0207798
23 4.85048 0.0211185
24 4.95125 0.0213723
25 5.04386 0.0220111
26 5.14612 0.0221811
27 5.23383 0.0219245
28 5.33124 0.0224747
29 5.42483 0.0214545
30 5.52182 0.0226461
31 5.61292 0.0231039
32 5.70212 0.0233748
33 5.78822 0.0229925
34 5.88614 0.0232252
35 5.9626 0.0236264
36 6.03217 0.0239765
37 6.12312 0.0252177
38 6.21031 0.0257282
39 6.27527 0.0261952
40 6.35176 0.0253551
41 6.4409 0.024738
42 6.51497 0.0250212
43 6.59415 0.0251052
44 6.66619 0.0253271
45 6.73903 0.0249625
46 6.80709 0.0252006
47 6.87928 0.0259445
48 6.95332 0.0250161
49 7.01829 0.0255379
50 7.08423 0.0255574
51 7.16296 0.0259212
52 7.23065 0.0261605
53 7.30437 0.0264893
54 7.37596 0.0264892
55 7.44065 0.0275682
56 7.50884 0.0275653
57 7.56904 0.0277899
58 7.63353 0.0281213
59 7.70181 0.0297272
60 7.75904 0.03034
61 7.82649 0.0308322
62 7.89397 0.0308979
63 7.94967 0.0309832
64 8.01359 0.0315489
65 8.08171 0.0325612
66 8.14394 0.0326817
67 8.20194 0.0318604
68 8.27421 0.0320661
69 8.32948 0.0314693
70 8.3937 0.0311016
71 8.4511 0.0309819
72 8.5093 0.030358
73 8.56677 0.0310986
74 8.6132 0.0312806
75 8.66664 0.0314203
76 8.71936 0.0315484
77 8.77961 0.0325573
78 8.8433 0.0323432
79 8.89545 0.033316
80 8.94681 0.0336973
81 9.00974 0.0325138
82 9.05308 0.0327051
83 9.11312 0.0327708
84 9.15912 0.0321057
85 9.21379 0.0325735
86 9.27089 0.0331379
87 9.31375 0.032478
88 9.37528 0.0319797
89 9.4255 0.0320195
90 9.47114 0.0324866
91 9.52145 0.0323992
92 9.57015 0.0323873
93 9.61171 0.0327678
94 9.66409 0.0338103
95 9.71372 0.0337204
96 9.7562 0.0337562
97 9.80612 0.0349439
98 9.85649 0.0351874
99 9.91689 0.0344032
